Modèle: ;Oscilloscope DSO6014A
Numéro de série :;MY45003760
Adresse: ;USB0::0x0957::0x1724::MY45003760::INSTR
Date: ;2022-09-23 9:27:21

Nombre de voies analogiques :;5000;

Informations sur le texte de configuration :;
ANALOG;;;;;;;;;;;;TRIGGER;;;HORIZONTAL;;;ACQUISITION;;;MEASUREMENTS;;;;;;
Ch 1;;;Ch 2;;;Ch 3;;;Ch 4;;;;;;;;;;;;Frequency(4);;;Amplitude(4);;;
Scale;5 V/;;Scale;5 V/;;Scale;2 V/;;Scale;2 V/;;Sweep Mode;Auto;;Mode;MAIN;;Mode;NORM;;Cur;977;;Cur;9.06;;
Pos;-13.0625 V;;Pos;-4.75 V;;Pos;2 V;;Pos;2 V;;Coup;DC;;Ref;CENT;;Realtime;On;;Mean;7.231707 k;;Mean;6.525 ;;
Coup;DC;;Coup;DC;;Coup;DC;;Coup;DC;;Noise Rej;Off;;Main Scale;200 µs/;;Vectors;On;;Min;212 ;;Min;130 m;;
BW;Off;;BW;Off;;BW;Off;;BW;Off;;HF Rej;Off;;Main Delay;0 s;;Persistence;Off;;Max;170 k;;Max;13.5 ;;
Inv;Off;;Inv;Off;;Inv;Off;;Inv;Off;;Holdoff;60.0 ns;;;;;;;;Std Dev;13.980098 k;;Std Dev;3.826 ;;
Imp;1M Ohm;;Imp;1M Ohm;;Imp;1M Ohm;;Imp;1M Ohm;;Mode;EDGE;;;;;;;;Count;53458;;Count;161961;;
Probe;10 : 1;;Probe;10 : 1;;Probe;10 : 1;;Probe;10 : 1;;Source;Ch 3;;;;;;;;;;;;;;
Skew;0 s;;Skew;0 s;;Skew;0 s;;Skew;0 s;;Slope;POS;;;;;;;;;;;;;;
;;;;;;;;;;;;Level;787.5 mV;;;;;;;;;;;;;;

Voies analogiques;;;;;;;
Nombre d'échantillonnages;Temps (s);1 (VOLT);2 (VOLT);3 (VOLT);4 (VOLT);;
1;-0,000999999993;0,218751266598701;4,78125090897083;1,93750000745058;-0,812499664723873;;
2;-0,000999599993;0,0625012516975403;4,93750092387199;1,93750000745058;-0,874999657273293;;
3;-0,000999199993;0,0625012516975403;4,93750092387199;1,93750000745058;-0,874999657273293;;
4;-0,000998799993;0,218751266598701;4,93750092387199;2;-0,937499649822712;;
5;-0,000998399993;0,0625012516975403;4,93750092387199;2;-0,812499664723873;;
6;-0,000997999993;0,0625012516975403;4,93750092387199;2;-0,812499664723873;;
7;-0,000997599993;0,218751266598701;4,93750092387199;2;-0,812499664723873;;
8;-0,000997199993;0,0625012516975403;4,93750092387199;2,06249999254942;-0,749999672174454;;
9;-0,000996799993;0,0625012516975403;4,93750092387199;2,06249999254942;-0,812499664723873;;
10;-0,000996399993;0,0625012516975403;4,93750092387199;2,06249999254942;-0,749999672174454;;
11;-0,000995999993;0,218751266598701;4,93750092387199;2,06249999254942;-0,812499664723873;;
12;-0,000995599993;0,0625012516975403;4,93750092387199;2;-0,874999657273293;;
13;-0,000995199993;0,218751266598701;4,78125090897083;2,06249999254942;-0,749999672174454;;
14;-0,000994799993;0,218751266598701;4,93750092387199;2,06249999254942;-0,749999672174454;;
15;-0,000994399993;0,0625012516975403;4,93750092387199;2,12499998509884;-0,812499664723873;;
16;-0,000993999993;0,0625012516975403;4,93750092387199;2,12499998509884;-0,749999672174454;;
17;-0,000993599993;0,218751266598701;4,93750092387199;2,06249999254942;-0,749999672174454;;
18;-0,000993199993;0,218751266598701;4,93750092387199;2,12499998509884;-0,749999672174454;;
19;-0,000992799993;0,0625012516975403;4,93750092387199;2,18749997764826;-0,749999672174454;;
20;-0,000992399993;0,218751266598701;4,62500089406967;2,18749997764826;-0,749999672174454;;
21;-0,000991999993;4,90625171363354;4,93750092387199;2,18749997764826;-0,749999672174454;;
22;-0,000991599993;5,0625017285347;4,93750092387199;2,18749997764826;-0,749999672174454;;
23;-0,000991199993;4,90625171363354;4,78125090897083;2,18749997764826;-0,749999672174454;;
24;-0,000990799993;5,0625017285347;5,09375093877316;2,18749997764826;-0,687499679625034;;
25;-0,000990399993;5,0625017285347;4,93750092387199;2,18749997764826;-0,749999672174454;;
26;-0,000989999993;4,90625171363354;4,93750092387199;2,18749997764826;-0,687499679625034;;
27;-0,000989599993;4,90625171363354;4,93750092387199;2,3124999627471;-0,687499679625034;;
28;-0,000989199993;5,0625017285347;4,78125090897083;2,24999997019768;-0,624999687075615;;
29;-0,000988799993;4,90625171363354;4,93750092387199;2,3124999627471;-0,624999687075615;;
30;-0,000988399993;4,90625171363354;4,93750092387199;2,3124999627471;-0,624999687075615;;
31;-0,000987999993;5,0625017285347;4,93750092387199;2,3124999627471;-0,562499694526196;;
32;-0,000987599993;4,90625171363354;4,93750092387199;2,3124999627471;-0,624999687075615;;
33;-0,000987199993;5,0625017285347;4,93750092387199;2,24999997019768;-0,624999687075615;;
